course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
6930,Advanced Certificate in Applied Automation in the Digital Economy Module 4: Data Analytics for Automation Decision Making (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"This module is designed to equip participants with the knowledge and skills required to leverage data analytics in making informed decisions within an automated environment. Key topics include an introduction to data analytics fundamentals, data visualisation techniques for deriving meaningful insig"
6931,Advanced Certificate in Applied Data Science and Analytics (I) Module 1: Introduction to Statistics and Data Processing Using Excel,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,900.0,22.0,Advanced,,"While the term ""data science"" is not new, its meaning and significance have evolved over time. Initially coined in the 1960s as a synonym for statistics, it gained formal recognition from computer science professionals in the late 1990s. It wasn't until a decade later that data science emerged as a"
6932,Advanced Certificate in Applied Data Science and Analytics (I) Module 1: Introduction to Statistics and Data Processing Using Excel (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,900.0,22.0,Advanced,,"While the term ""data science"" is not new, its meaning and significance have evolved over time. Initially coined in the 1960s as a synonym for statistics, it gained formal recognition from computer science professionals in the late 1990s. It wasn't until a decade later that data science emerged as a"
6933,Advanced Certificate in Applied Data Science and Analytics (I) Module 3: Data Transformation and Feature Engineering with Structured and Unstructured Data,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,900.0,22.0,Advanced,,"In today's digital age, Python programming stands out as an essential tool across various industries. Its versatility, simplicity, and robust libraries make it the preferred language for data analysis, machine learning, web development, automation, and more. Python's unmatched capabilities in proces"
6934,Advanced Certificate in Applied Data Science and Analytics (I) Module 3: Data Transformation and Feature Engineering with Structured and Unstructured Data (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,900.0,22.0,Advanced,,"In today's digital age, Python programming stands out as an essential tool across various industries. Its versatility, simplicity, and robust libraries make it the preferred language for data analysis, machine learning, web development, automation, and more. Python's unmatched capabilities in proces"
6935,Advanced Certificate in Applied Data Science and Analytics (I) Module 4: Machine Learning Using Python,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,1050.0,25.5,Advanced,,"Module 4 explores the development of essential machine learning algorithms to address prediction and forecasting challenges encountered in diverse business contexts. Building on the foundation laid in Module 1 with linear regression theory, this module introduces participants to key concepts includi"
6936,Advanced Certificate in Applied Data Science and Analytics (I) Module 4: Machine Learning Using Python (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,1050.0,25.5,Advanced,,"Module 4 explores the development of essential machine learning algorithms to address prediction and forecasting challenges encountered in diverse business contexts. Building on the foundation laid in Module 1 with linear regression theory, this module introduces participants to key concepts includi"
6937,Advanced Certificate in Applied Data Science and Analytics (I) Module 5: Practicum using Tableau and Python,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,750.0,18.0,Advanced,,"Having been introduced to diverse data science methodologies across the initial four modules, Module 5 will challenge participants to apply their newfound skills to real-world problems. Utilising dashboarding and predictive modeling techniques facilitated by tools such as Tableau and Python, partici"
6938,Advanced Certificate in Applied Data Science and Analytics (I) Module 5: Practicum using Tableau and Python (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,750.0,18.0,Advanced,,"Having been introduced to diverse data science methodologies across the initial four modules, Module 5 will challenge participants to apply their newfound skills to real-world problems. Utilising dashboarding and predictive modeling techniques facilitated by tools such as Tableau and Python, partici"
6939,Advanced Certificate in Applied Data Science and Analytics (II) Module 1: Advanced Machine Learning,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,1050.0,25.5,Advanced,,"Module 1 is designed to equip participants with the essential skills and knowledge to machine learning using cloud services. Whether the participant is a beginner or aiming to enhance their data science capabilities, this module covers a wide range of topics. It ensures that participants gain profic"
6940,Advanced Certificate in Applied Data Science and Analytics (II) Module 1: Advanced Machine Learning (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,1050.0,25.5,Advanced,,"Module 1 is designed to equip participants with the essential skills and knowledge to machine learning using cloud services. Whether the participant is a beginner or aiming to enhance their data science capabilities, this module covers a wide range of topics. It ensures that participants gain profic"
6941,Advanced Certificate in Applied Data Science and Analytics (II) Module 3: Data Science Project and Model Management,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,900.0,22.0,Advanced,,"This module focuses on practical skills for project and model management in real-life data science projects. Participants will gain essential skills in understanding analytics processes and best practices, managing data sources and required resources, upholding data governance, and comprehending the"
6942,Advanced Certificate in Applied Data Science and Analytics (II) Module 3: Data Science Project and Model Management (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,900.0,22.0,Advanced,,"This module focuses on practical skills for project and model management in real-life data science projects. Participants will gain essential skills in understanding analytics processes and best practices, managing data sources and required resources, upholding data governance, and comprehending the"
6943,Advanced Certificate in Artificial Intelligence (AI) Product Development in the Digital Economy Module 3: Machine Learning Algorithms and Models for AI Products,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Module 3 is designed to provide participants with a comprehensive understanding of the various machine learning algorithms and models used in developing artificial intelligence (AI) products. The module will cover fundamental concepts such as supervised learning, unsupervised learning, reinforcement"
6944,Advanced Certificate in Artificial Intelligence (AI) Product Development in the Digital Economy Module 3: Machine Learning Algorithms and Models for AI Products (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Module 3 is designed to provide participants with a comprehensive understanding of the various machine learning algorithms and models used in developing artificial intelligence (AI) products. The module will cover fundamental concepts such as supervised learning, unsupervised learning, reinforcement"
6945,Advanced Certificate in Artificial Intelligence in the Digital Economy Module 1: Introduction to Artificial Intelligence in the Digital Economy,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"As the importance of artificial intelligence (AI) continues to rise in today's digital landscape, professionals are seeking to equip themselves with the necessary skills and knowledge to thrive in this rapidly evolving field. This certificate programme is designed to do just that. It covers a wide r"
6946,Advanced Certificate in Artificial Intelligence in the Digital Economy Module 1: Introduction to Artificial Intelligence in the Digital Economy (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"As the importance of artificial intelligence (AI) continues to rise in today's digital landscape, professionals are seeking to equip themselves with the necessary skills and knowledge to thrive in this rapidly evolving field. This certificate programme is designed to do just that. It covers a wide r"
6947,Advanced Certificate in Artificial Intelligence in the Digital Economy Module 2: Machine Learning and Data Analytics for Business Applications,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"This module is designed to provide participants with a comprehensive understanding of how machine learning and data analytics can be leveraged in the context of business applications within the digital economy. It covers fundamental concepts of machine learning, including supervised and unsupervised"
